1999,7,49,73,58,30,72,44,78,23,9,40,65,92,42,87,0,0
2102,3,27,29,40,12,3,69,9,57,60,33,99,78,16,35,0,0
2205,97,26,12,67,10,33,79,49,79,21,67,72,93,36,85,0,0
2309,45,28,91,94,57,1,53,8,44,68,90,24,96,30,3,0,0
2412,22,66,49,24,1,53,77,8,28,33,98,81,35,13,65,0,0
2515,14,63,36,25,69,15,94,29,1,17,95,5,4,51,98,0,0
2619,88,23,5,82,52,66,16,37,38,44,1,97,71,28,37,0,0
2721,58,77,97,94,4,9,31,45,75,35,98,42,99,68,12,0,0
2825,60,57,94,8,95,68,13,30,6,62,42,65,82,52,67,0,0
2928,21,95,12,71,1,90,31,38,57,16,90,40,79,35,6,0,0
3032,72,98,95,19,54,23,89,60,5,26,23,6,13,70,38,0,0
3135,94,20,44,66,34,26,94,63,38,44,90,50,59,23,47,0,0
3238,85,17,72,39,47,85,96,85,23,20,44,68,35,15,25,0,0
3342,34,42,11,79,52,44,95,18,96,92,15,91,33,69,97,0,0
3445,53,47,25,10,62,11,8,77,61,25,35,68,95,76,67,0,0
3548,39,74,31,56,1,72,60,94,84,55,89,7,15,93,69,0,0
3651,80,55,55,6,63,2,76,8,49,31,44,38,8,97,51,0,0
3755,49,3,31,31,14,19,75,9,80,29,23,54,60,37,45,0,0
3858,17,25,0,56,64,97,48,4,50,50,76,12,54,97,4,0,0
3961,81,48,65,78,99,9,29,53,83,47,7,73,22,5,76,0,0
4065,53,24,30,66,0,44,70,85,16,98,55,33,57,76,78,0,0
4167,66,57,11,78,14,19,37,33,91,20,62,33,97,31,88,0,0
4271,89,73,77,4,58,0,54,60,15,47,80,30,55,46,7,0,0
4374,38,0,26,35,57,13,14,93,60,54,18,57,85,29,15,0,0
4477,63,2,17,43,19,67,47,69,95,3,73,3,48,85,58,0,0
4581,59,6,30,24,32,73,3,97,20,50,31,80,3,0,20,0,0
4684,33,58,3,76,50,34,80,79,32,74,49,42,49,71,10,0,0
4787,79,83,70,40,23,50,71,29,18,46,99,30,21,76,24,0,0
4890,44,58,96,71,64,60,98,51,40,3,51,1,5,80,18,0,0
4994,74,49,13,20,25,12,83,88,17,8,50,24,95,57,11,0,0
5097,90,66,10,93,53,65,60,42,3,52,7,41,10,0,99,0,0
5200,27,71,87,14,25,41,17,48,42,15,74,45,73,20,11,0,0
5304,39,54,5,29,53,89,66,56,4,60,98,92,20,16,80,0,0
5407,67,52,39,98,1,11,16,91,71,28,71,61,45,20,40,0,0
5510,58,53,27,50,11,63,94,33,27,27,95,31,42,16,6,0,0
5613,15,24,1,97,61,3,24,8,36,81,15,10,16,5,73,0,0
5716,81,20,91,69,65,27,36,28,25,84,67,49,76,46,76,0,0
5820,66,67,20,84,91,10,58,11,44,18,18,34,25,67,89,0,0
5923,18,14,25,18,28,29,34,27,40,54,40,96,35,83,48,0,0
6027,65,11,52,64,76,37,75,45,10,15,92,10,47,37,99,0,0
6130,47,15,93,79,29,64,79,1,25,89,58,33,0,89,70,0,0
6234,17,46,38,43,38,36,21,19,96,47,88,59,87,35,35,0,0
6337,12,84,89,84,34,67,19,15,45,76,61,25,19,31,3,0,0
6439,98,98,39,4,3,79,65,91,7,24,65,21,54,6,50,0,0
6543,3,32,32,41,54,77,17,0,89,65,47,22,79,17,16,0,0
6646,48,62,29,39,8,3,57,61,52,66,21,57,96,55,30,0,0
6750,94,55,21,12,93,27,32,44,91,98,52,56,70,3,39,0,0
6853,14,99,66,35,21,43,52,86,19,50,10,23,69,5,43,0,0
6957,11,31,92,16,99,71,39,70,36,91,57,33,28,77,10,0,0
7060,83,76,89,91,34,11,4,26,91,90,22,64,90,84,13,0,0
7162,41,27,79,84,37,70,61,81,65,2,32,32,54,59,47,0,0
7266,77,62,10,19,50,77,41,36,20,99,12,59,56,90,52,0,0
7369,48,14,44,18,50,1,95,21,31,1,45,61,57,10,28,0,0
7473,5,73,37,69,96,3,21,75,18,0,89,62,54,63,43,0,0
7576,89,50,35,15,64,94,63,58,52,92,16,14,20,60,50,0,0
7680,68,41,47,96,87,1,34,28,71,48,75,53,71,29,93,0,0
7783,19,71,20,64,79,30,10,80,13,42,38,82,44,28,93,0,0
7886,75,80,0,96,47,70,87,43,33,52,61,24,0,80,78,0,0
7990,57,23,98,14,45,62,9,10,49,18,90,55,43,55,85,0,0
8092,34,75,21,51,26,51,59,83,14,37,79,98,0,37,85,0,0
8196,78,84,42,15,60,67,40,7,66,28,62,63,69,90,23,0,0
8299,78,13,61,10,40,78,0,94,7,56,51,86,31,44,39,0,0
8402,76,84,52,8,14,54,19,28,71,70,63,47,24,43,54,0,0
8506,8,81,52,88,63,59,19,79,56,61,87,53,99,88,44,0,0
8609,80,66,83,74,36,9,67,34,39,84,51,49,66,67,10,0,0
8713,89,27,73,81,95,36,74,35,31,72,28,98,70,87,97,0,0
8816,89,46,90,11,12,63,12,81,51,30,21,13,28,50,0,0,0
8920,59,54,92,94,30,32,59,77,79,32,72,83,81,53,22,0,0
9022,21,56,18,91,0,96,20,4,99,29,44,75,70,16,99,0,0
9125,80,18,88,52,28,0,62,40,49,85,83,15,59,78,59,0,0
9229,61,82,48,54,40,81,70,28,51,44,69,95,69,10,72,0,0
9332,23,25,19,50,31,43,46,69,70,94,10,92,64,24,61,0,0
9436,19,20,62,61,25,34,49,90,22,60,93,28,22,81,66,0,0
9539,68,23,22,39,17,93,64,78,56,71,41,55,36,89,28,0,0
9643,20,2,12,16,47,46,51,72,11,23,36,5,7,33,66,0,0
9746,53,12,25,40,53,57,33,95,39,51,58,94,60,38,29,0,0
9849,75,98,92,33,62,76,36,46,73,64,84,92,19,42,28,0,0
9953,59,62,45,16,27,72,48,0,70,98,92,45,28,0,43,0,0
10055,92,63,83,72,1,9,21,86,13,69,31,57,19,86,56,0,0
10159,16,54,54,14,15,37,66,97,77,60,12,91,31,74,63,0,0
10262,77,24,84,33,50,27,99,29,9,44,64,51,12,79,34,0,0
10365,7,83,0,59,10,53,91,21,25,53,29,96,53,61,58,0,0
10469,91,63,20,68,87,26,72,19,41,4,51,92,45,70,74,0,0
10572,62,76,17,26,13,44,71,79,35,29,88,48,78,17,23,0,0
10676,38,8,29,26,68,6,99,55,29,76,88,96,19,64,37,0,0
10779,16,18,91,83,98,20,48,61,51,18,77,46,61,78,28,0,0
10883,63,35,6,8,68,79,19,23,77,92,53,78,53,95,71,0,0
10986,75,4,62,32,19,31,35,68,68,10,34,70,78,65,45,0,0
11089,79,75,27,87,63,37,66,34,83,75,84,55,56,99,64,0,0
11193,93,86,33,24,47,94,30,67,65,10,82,5,14,52,41,0,0
11296,85,91,6,60,60,12,3,30,85,0,85,67,84,88,0,0,0
11399,86,0,95,99,2,28,83,17,36,2,89,78,25,89,22,0,0
11502,95,5,19,91,21,74,14,62,6,83,26,19,1,30,44,0,0
11606,75,58,62,31,36,20,8,24,47,8,11,97,0,14,96,0,0
11709,99,45,33,62,39,54,21,86,36,10,62,73,93,35,88,0,0
11812,71,38,21,91,13,60,57,92,43,75,68,13,15,36,91,0,0
11916,47,69,32,34,28,43,79,6,54,7,37,3,21,47,34,0,0
12019,49,16,59,38,50,83,86,96,85,24,22,63,81,12,51,0,0
12123,2,95,36,54,8,80,31,30,95,14,12,36,37,9,85,0,0
12225,19,81,10,8,9,39,67,19,66,99,20,15,77,22,42,0,0
12328,80,81,85,30,25,36,94,45,2,33,80,56,34,17,81,1,0
12432,81,58,5,92,60,51,1,42,44,35,55,72,43,22,13,1,0
12535,41,81,79,18,60,29,55,82,64,32,13,95,28,4,55,1,0
12639,11,81,10,4,51,16,61,64,5,22,13,43,36,18,94,1,0
12742,88,43,39,2,43,70,19,12,17,32,82,97,59,73,90,1,0
12846,19,10,11,15,78,42,45,70,62,8,83,99,9,13,50,1,0
12949,51,65,2,17,53,99,16,84,69,42,3,15,29,57,82,1,0
13052,64,52,54,26,27,55,59,52,86,22,29,86,49,79,98,1,0
13156,90,3,86,43,27,85,98,87,17,31,76,61,63,14,83,1,0
13259,32,22,11,91,71,42,33,53,30,80,4,15,87,10,81,1,0
13362,58,86,33,40,59,36,62,38,54,26,26,12,95,21,77,1,0
13465,41,58,54,20,97,27,51,62,32,37,4,57,5,7,43,1,0
13569,58,39,43,97,81,65,57,5,17,12,24,84,59,99,16,1,0
13672,40,51,46,22,93,15,49,61,49,31,96,23,96,44,50,1,0
13775,38,31,59,35,65,1,87,37,48,20,24,94,75,3,89,1,0
13879,86,45,43,57,32,61,78,4,2,31,20,86,30,43,67,1,0
13982,48,44,17,49,25,73,63,16,80,48,79,57,14,5,89,1,0
14086,7,5,27,14,15,8,97,49,95,29,26,66,98,85,62,1,0
14189,18,53,79,3,83,23,59,21,74,34,75,2,36,79,15,1,0
14292,50,13,50,92,48,83,81,47,8,6,78,6,67,14,10,1,0
14395,70,58,17,46,4,56,63,37,98,34,56,8,12,13,80,1,0
14498,24,4,13,73,62,79,77,69,47,31,53,33,39,20,94,1,0
14602,97,24,71,58,20,48,18,1,17,92,13,80,56,40,94,1,0
14705,68,70,63,49,34,25,71,91,50,17,10,54,25,1,94,1,0
14809,92,34,70,46,87,21,65,89,71,65,60,10,75,9,94,1,0
14912,23,34,74,14,94,23,75,77,57,27,22,74,72,39,39,1,0
15015,83,17,30,90,6,96,12,95,38,16,21,84,27,78,60,1,0
15119,72,87,35,81,26,94,30,95,58,19,12,43,12,6,28,1,0
15222,93,26,26,26,33,81,96,92,61,9,77,24,22,40,52,1,0
15326,15,80,92,51,52,73,77,17,26,65,61,39,49,7,19,1,0
15429,30,76,25,81,27,59,97,93,25,29,22,48,53,79,68,1,0
15533,27,24,31,77,6,0,72,1,30,98,77,49,94,27,52,1,0
15636,59,77,70,51,24,84,20,15,19,77,95,95,64,0,18,1,0
15738,17,23,17,54,68,87,75,13,22,57,16,82,42,62,8,1,0
15842,40,5,70,6,1,19,20,62,17,35,52,94,35,10,31,1,0
15945,63,51,47,51,10,49,47,34,48,23,88,71,32,59,56,1,0
16049,45,2,23,89,19,94,86,7,92,0,46,1,65,44,56,1,0
16152,74,17,75,95,66,64,91,91,40,56,59,97,97,9,63,1,0
16256,22,85,99,19,20,92,48,53,76,76,33,97,93,3,8,1,0
16359,74,66,3,30,81,86,25,69,25,58,85,99,21,14,60,1,0
16462,56,72,53,53,75,81,55,62,48,45,52,70,31,0,63,1,0
16566,47,19,70,1,59,82,79,96,29,1,56,30,81,20,62,1,0
16669,51,45,70,54,57,93,15,8,61,66,73,78,86,30,52,1,0
16772,26,79,10,32,51,72,1,87,79,8,37,36,2,78,23,1,0
16875,88,74,9,96,23,62,23,46,79,55,74,22,31,57,71,1,0
16978,79,94,27,56,36,16,47,13,84,57,60,57,0,36,13,1,0
17082,33,75,10,62,66,6,8,7,73,37,96,55,24,66,8,1,0
17185,33,61,57,71,76,14,14,89,35,59,38,94,60,27,43,1,0
17289,42,55,21,11,80,12,9,90,83,45,38,34,38,64,81,1,0
17392,40,50,18,75,98,74,87,42,88,20,82,5,34,20,46,1,0
17496,3,20,50,75,62,42,70,38,42,15,35,77,34,67,74,1,0
17599,80,90,96,6,81,43,72,55,38,75,20,75,86,97,5,1,0
17702,37,95,83,95,76,83,82,27,51,99,5,51,77,6,90,1,0
17806,95,96,61,31,25,6,79,70,24,57,22,53,73,80,3,1,0
17908,83,34,82,57,63,41,37,29,87,86,51,94,22,30,30,1,0
18012,54,6,19,17,83,39,13,92,39,44,68,83,29,65,5,1,0
18115,87,40,87,97,79,68,63,0,99,47,1,88,5,20,44,1,0
18219,72,76,30,19,69,88,29,52,32,58,7,81,62,16,9,1,0
18322,45,48,85,8,13,67,5,14,54,35,70,63,79,58,39,1,0
18425,59,45,23,48,44,77,37,91,42,98,77,4,82,56,75,1,0
18529,33,10,92,70,70,53,53,28,28,73,82,71,0,5,55,1,0
18632,21,84,34,47,28,88,85,8,58,74,23,61,72,24,35,1,0
18736,89,56,44,98,47,95,67,83,76,43,36,37,46,62,57,1,0
18839,42,96,3,81,81,94,88,4,55,87,83,17,65,93,56,1,0
18941,38,51,87,90,80,32,26,29,7,14,17,25,38,26,45,1,0
19045,57,25,7,79,51,41,59,81,65,25,94,93,64,63,29,1,0
19148,1,72,40,53,29,32,80,59,74,40,76,89,4,18,68,1,0
19252,86,66,62,74,98,21,27,15,27,41,9,58,35,65,61,1,0
19355,61,32,72,19,94,3,54,31,16,4,83,74,13,11,44,1,0
19459,8,59,5,72,92,72,15,29,13,43,80,9,5,84,49,1,0
19562,11,9,83,48,85,7,60,80,89,63,33,66,85,0,85,1,0
19665,42,74,91,63,93,3,98,63,61,91,77,89,97,29,12,1,0
19769,69,60,31,65,11,13,96,50,4,23,88,22,20,16,65,1,0
19871,77,72,12,80,76,0,41,18,75,19,43,63,81,58,82,1,0
19975,67,52,51,61,95,17,29,27,91,86,60,56,92,1,39,1,0
20078,11,84,70,13,70,8,85,20,57,45,97,79,99,2,83,1,0
20182,67,19,69,37,29,99,18,18,5,15,37,15,29,24,15,1,0
20285,66,72,96,60,78,79,71,24,45,80,77,58,54,15,8,1,0
20388,21,8,45,52,95,11,10,60,82,10,82,10,1,60,35,1,0
20492,20,84,6,5,8,77,24,49,93,44,16,24,81,61,85,1,0
20595,38,3,7,22,13,95,51,83,98,57,0,56,89,1,99,1,0
20699,10,74,95,28,91,47,81,93,20,68,15,76,24,53,64,1,0
20802,87,95,19,93,6,5,31,78,49,30,9,87,32,74,84,1,0
20904,70,53,11,88,64,38,88,7,62,58,16,75,77,92,77,1,0
21008,29,90,60,51,27,21,39,40,64,77,36,5,11,84,55,1,0
21111,75,59,39,49,99,72,74,90,66,42,22,21,60,34,47,1,0
21215,93,17,1,65,48,74,32,88,65,58,2,10,19,10,37,1,0
21318,92,36,48,8,50,33,19,37,32,94,93,10,11,5,58,1,0
21422,7,53,74,64,7,2,14,69,39,14,87,95,48,67,13,1,0
21525,67,60,53,70,83,56,68,26,0,22,37,99,71,96,17,1,0
21628,41,58,35,88,71,73,7,20,92,93,52,89,13,28,3,1,0
21732,98,17,50,88,46,43,65,88,11,66,43,38,4,67,57,1,0
21835,22,46,31,3,20,27,64,51,5,29,42,16,88,50,85,1,0
21938,2,73,45,97,15,52,88,86,28,17,22,23,26,96,61,1,0
22041,79,84,42,90,97,28,11,43,44,52,25,38,72,87,57,1,0
22145,15,27,61,82,77,44,28,13,35,1,39,23,23,64,91,1,0
22248,58,59,43,48,27,52,33,8,41,21,99,69,30,81,76,1,0
22351,13,7,54,98,69,15,80,47,27,75,88,86,64,47,6,1,0
22455,38,27,2,31,79,57,46,27,40,38,41,42,2,65,69,1,0
22558,11,8,2,43,73,80,36,2,64,70,1,87,40,8,55,1,0
22662,5,87,14,1,65,99,59,57,90,43,82,82,3,39,84,2,0
22765,61,4,32,27,84,24,56,14,7,48,8,4,87,35,32,2,0
22867,36,57,25,64,54,28,33,23,30,44,70,32,4,85,79,2,0
22971,64,55,26,79,10,20,90,1,24,49,67,2,10,4,63,2,0
23074,60,64,28,27,1,0,82,44,85,69,23,55,68,78,27,2,0
23178,69,74,21,37,57,20,89,12,42,83,2,41,52,67,87,2,0
23281,88,7,33,32,81,3,32,27,50,85,70,19,23,65,74,2,0
23385,17,18,93,0,34,91,57,19,45,93,12,79,69,18,30,2,0
23488,98,49,57,90,68,8,26,72,52,17,93,11,41,31,7,2,0
23591,68,63,1,22,37,58,78,46,94,63,83,10,84,73,87,2,0
23695,32,69,7,62,84,48,35,30,98,94,26,50,34,15,68,2,0
23797,91,99,71,69,1,96,10,73,92,11,28,0,12,79,39,2,0
