2069699,0,0,0,0,0,0,0,0,0,0,15.1999,21.6034,0,0,0,1,0
2069724,0,0,0,0,0,0,0,0,0,0,14.9327,19.862,0,0,0,1,0
2069749,0,0,0,0,0,0,0,0,0,0,14.8802,22.4827,0,0,0,1,0
2069774,0,0,0,0,0,0,0,0,0,0,15.0385,19.6206,0,0,0,1,0
2069799,0,0,0,0,0,0,0,0,0,0,10.6157,19.931,0,0,0,1,0
2069824,0,0,0,0,0,0,0,0,0,0,14.9327,20.3965,0,0,0,1,0
2069849,0,0,0,0,0,0,0,0,0,0,14.9854,50.8793,0,0,0,1,0
2069874,0,0,0,0,0,0,0,0,0,0,14.9327,19.6206,0,0,0,1,0
2069899,0,0,0,0,0,0,0,0,0,0,15.092,50.9137,0,0,0,1,0
2069924,0,0,0,0,0,0,0,0,0,0,14.9327,21.6551,0,0,0,1,0
2069949,0,0,0,0,0,0,0,0,0,0,14.8281,13.2586,0,0,0,1,0
2069974,0,0,0,0,0,0,0,0,0,0,14.9327,20.4655,0,0,0,1,0
2069999,0,0,0,0,0,0,0,0,0,0,15.1999,50.8793,0,0,0,1,0
2070024,0,0,0,0,0,0,0,0,0,0,11.0541,20.3965,0,0,0,1,0
2070049,0,0,0,15.1999,51.3275,0,0,0,0,0,,,,,,,
925,0,2,-0.1875,0,0,0,0,0,0,0,14.4727,21.3275,0,0,0,0,0
950,0,2,-0.1875,0,0,0,0,0,0,0,14.9854,51.3793,0,0,0,0,0
975,0,2,-0.1875,0,0,0,0,0,0,0,15.0385,22.1724,0,0,0,0,0
1000,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,51.3448,0,0,0,0,0
1025,0,2,-0.1875,0,0,0,0,0,0,0,14.9854,12.3448,0,0,0,0,0
1050,0,2,-0.1875,0,0,0,0,0,0,0,11.2702,15.7413,0,0,0,0,0
1075,0,2,-0.1875,0,0,0,0,0,0,0,15.0385,22.5862,0,0,0,0,0
1100,0,2,-0.1875,0,0,0,0,0,0,0,14.9854,51.7586,0,0,0,0,0
1125,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,17.5344,0,0,0,0,0
1150,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,50.5,0,0,0,0,0
1175,0,2,-0.1875,0,0,0,0,0,0,0,10.4765,12.3448,0,0,0,0,0
1200,0,2,-0.1875,0,0,0,0,0,0,0,14.7764,51.3793,0,0,0,0,0
1225,0,2,-0.1875,0,0,0,0,0,0,0,15.1999,11.862,0,0,0,0,0
1250,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,22.1724,0,0,0,0,0
1275,0,2,-0.1875,0,0,0,0,0,0,0,14.5726,51.3793,0,0,0,0,0
1300,0,2,-0.1875,0,0,0,0,0,0,0,10.3407,50.9482,0,0,0,0,0
1325,0,2,-0.1875,0,0,0,0,0,0,0,15.1458,22.1551,0,0,0,0,0
1350,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,51.3448,0,0,0,0,0
1375,0,2,-0.1875,0,0,0,0,0,0,0,15.092,50.9482,0,0,0,0,0
1400,0,2,-0.1875,0,0,0,0,0,0,0,14.8281,17.6206,0,0,0,0,0
1425,0,2,-0.1875,0,0,0,0,0,0,0,14.9854,18.7758,0,0,0,0,0
1450,0,2,-0.1875,0,0,0,0,0,0,0,14.8802,17.4137,0,0,0,0,0
1475,0,2,-0.1875,0,0,0,0,0,0,0,15.092,12.6206,0,0,0,0,0
1500,0,2,-0.1875,0,0,0,0,0,0,0,15.1999,11.0344,0,0,0,0,0
1525,0,2,-0.1875,0,0,0,0,0,0,0,11.3017,19.2586,0,0,0,0,0
1550,0,2,-0.1875,0,0,0,0,0,0,0,15.092,20.0862,0,0,0,0,0
1575,0,2,-0.1875,0,0,0,0,0,0,0,15.092,23.0172,0,0,0,0,0
1600,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,21.7413,0,0,0,0,0
1625,0,2,-0.1875,0,0,0,0,0,0,0,15.092,11.0344,0,0,0,0,0
1650,0,2,-0.1875,0,0,0,0,0,0,0,10.1819,51.3965,0,0,0,0,0
1675,0,2,-0.1875,0,0,0,0,0,0,0,15.0385,21.7413,0,0,0,0,0
1700,0,2,-0.1875,0,0,0,0,0,0,0,14.9327,52.2241,0,0,0,0,0
